url	author
http://www.dailyfx.com/forex/technical/article/morning_slices/2013/10/18/Dollar_Losses_Mount_as_US_Yields_Drop_Further_-_NFPs_on_Tuesday.html	Christopher Vecchio
http://www.androidpolice.com/2013/10/27/tripit-app-updated-to-v3-3-with-landscape-view-in-app-maps-email-auto-import-and-more/	Ryan Whitwam
http://www.gizmodo.com.au/2013/10/how-xbox-lives-cloud-computing-could-change-gaming-forever/	Mario Aguilar
http://www.aei-ideas.org/2013/11/what-we-learned-about-obamacare-today-nov-1-2013/	Natalie Scholl
http://www.benfrancia.com/summary-posts-2/social-media-marketing-philippines-tidbits-october-31-2013/	Ben Francia
http://akamai.infoworld.com/t/security/googles-dangerous-bots-put-the-whole-web-edge-230475	Serdar Yegulalp
http://h30499.www3.hp.com/t5/BriefingsDirect-by-Dana-Gardner/Different-paths-to-cloud-and-SaaS-enablement-yield-major/ba-p/6258529	Dana_Gardner
http://tech.rambergmedia.com/ieee-comsoc-introduces-fall-2013-wireless-training-schedule/	PR Technology
http://www.mckeay.net/2013/10/20/yandex-selling-cocaine/	Martin
http://www.bloomberg.com/news/2013-11-13/emerging-market-banks-threatened-by-end-of-credit-boom.html	Yalman Onaran
http://www.slashgear.com/tesla-att-lte-confirmed-with-mobile-hotspot-in-pipeline-17301941/	Chris Davies
http://www.fiercebiotech.com/story/analysts-offer-giddy-forecasts-booming-cancer-immunotherapy-pipeline/2013-10-15	John Carroll
http://techcrunch.com/2013/10/08/the-nsas-massive-computer-clusters-in-utah-are-failing-due-to-arc-explosions/	John Biggs
http://www.bloomberg.com/news/2013-10-17/ebay-to-ellison-embrace-microgrids-in-threat-to-utilities.html	Mark Chediak
http://nakedsecurity.sophos.com/2013/11/06/anatomy-of-a-file-format-problem-yet-another-code-verification-bypass-in-android/	Paul Ducklin
http://www.businessinsider.com/societe-generale-bearish-on-us-stocks-2013-10	Matthew Boesler
http://www.fiercehealthit.com/story/osha-wants-companies-electronically-file-workplace-injuries-newly-developed/2013-11-08	Ashley Gold
http://www.fiercegovernment.com/story/tigta-irs-made-no-improvements-curbing-improper-income-tax-credit-payments/2013-10-22	Ryan McDermott
http://www.iphoneeinstein.com/2013/11/08/ibms-government-cloud-deemed-secure-by-the-feds/	Eric Blattberg
http://mobileappsgames.com/2013/10/26/16gb-vs-32gb-vs-64gb-vs-128gb-which-ipad-air-or-retina-ipad-mini-storage-capacity-should-you-get/	Georgia
http://www.motherjones.com/politics/2013/10/obamacare-healthcare-gov-hacked-clickjacking	Dana Liebelson
http://www.forbes.com/sites/benkepes/2013/10/08/amazon-web-services-wins-battle-to-build-government-cloud-because-like-the-buyer-decides-right/	Ben Kepes
http://www.learnbonds.com/has-the-fed-overdone-qe/	Simon G
http://www.cio.com/article/2381252/facebook/facebook--the-nsa-and-the-screwy-ethics-of-corporate-analytics.html	Rob Enderle
http://digiday.com/brands/walmart-social-media/	Josh Sternberg
http://gawker.com/doge-is-an-actually-good-internet-meme-wow-1460448782	Adrian Chen, on Gawker
http://wwno.org/post/tech-week-was-kids-and-screens-nsa-and-our-data	Elise Hu
http://it-tna.com/2013/10/23/you-cant-fix-stupid-but/	Steve Wexler
http://www.latimes.com/opinion/opinion-la/la-ol-judges-voter-id-20131028,0,4116175.story	Michael McGough
http://www.sitepronews.com/2013/10/11/skype-investigation-nsa-ties/	Megan Abraham
http://www.project-disco.org/competition/101113-mugshot-mess-provides-a-reminder-you-dont-want-search-neutrality/	Rob Pegoraro
http://www.pcworld.com/article/2056580/ibms-doityourself-kit-makes-internet-of-things-accessible.html	Agam Shah @agamsh
http://www.geeky-gadgets.com/htc-one-max-to-be-vodafone-exclusive-in-the-uk-at-launch-15-10-2013/	Roland Hutchinson
http://itechblogbd.blogspot.com/2013/10/techcrunch-android-android-44-kitkat.html	MD opu
http://www.couponavengers.com/cheap-website-hosting/	Perry Deal
http://www.theguardian.com/technology/2013/oct/07/spotify-thom-yorke-dying-corpse	Stuart Dredge
http://www.theguardian.com/world/2013/oct/29/russia-denies-spying-g20-putin-spokesman	Lizzy Davies
http://www.ibtimes.com/apple-iphone-5s-vs-5c-why-budget-iphone-5-underperforming-sales-1427132	Dave Smith
http://www.cmswire.com/cms/customer-experience/free-wifi-could-boost-retail-sales-survey-shows-022885.php	Marisa Peacock
http://cloudtimes.org/2013/10/14/ibm-wants-to-predict-heart-disease-through-big-data-analytics/	Saroj Kar
http://thenextweb.com/insider/2013/10/29/adobe-network-attack-earlier-month-compromised-least-38-million-users/	Kaylene Hong
http://eponymouspickle.blogspot.com/2013/10/kroger-knows-your-shopping-habits.html	Franz Dill
http://dianeravitch.net/2013/11/08/is-this-what-excellence-looks-like/	dianerav
http://reason.com/blog/2013/10/08/obamacares-troubles-are-only-beginning	Peter Suderman
http://semanticweb.com/cooladata-raises-7-4m-analytics-platform_b40311	Angela Guess
http://www.androidguys.com/2013/10/17/cricket-wireless-gets-straight-zte-source/	Scott Webster
http://www.sitepronews.com/2013/10/21/facebook-ad-performance-rise-report/	Megan Abraham
http://nakedsecurity.sophos.com/2013/10/31/lessons-to-learn-from-the-mongohq-database-breach/	Paul Ducklin
http://www.browndailyherald.com/2013/10/18/brown-divest-coal-honest-vote-divestment/	Brown Divest Coal
http://247wallst.com/special-report/2013/10/11/the-most-tax-friendly-states-for-business-2/	Michael B. Sauter
http://www.phiprivacy.net/patient-records-shared-in-idaho-health-data-exchange-unless-patients-opt-out/	Dissent
http://news.cnet.com/8301-13579_3-57608789-37/t-mobile-snags-new-ipads-offers-200mb-of-free-data-per-month/	Carrie Mihalcik
http://www.forexlive.com/blog/2013/10/15/at-some-point-the-us-will-trade-on-fundamentals-again/	Adam Button
http://www.iphoneeinstein.com/2013/11/06/cyphy-gets-7m-to-build-unjammable-flying-robots/	Meghan Kelly
http://www.aspiringblogger.com/aspiring-blogger-personal-finance-carnival-16-october-4-2013/	AB@AspiringBlogger.com
http://apr.org/post/few-places-where-government-tech-procurement-works	Elise Hu
http://news.yahoo.com/exclusive-motorola-looking-exit-wireless-lan-business-sources-161530955--sector.html	Nadia Damouni, Soyoung Kim and Nicola Leske
http://www.theregister.co.uk/2013/11/07/another_zombie_bogus_app_bug_shambles_out_of_android/	Richard Chirgwin, 7th November 2013
http://www.huffingtonpost.com/eric-zuesse/worlds-richest-07-own-136_b_4073523.html	Eric Zuesse
http://www.geek.com/mobile/how-much-does-500mb-of-mobile-data-cost-around-the-world-1573015/	Russell Holly
http://www.citeworld.com/consumerization/22645/google-targets-enterprise-collaboration-new-google-feature	Nancy Gohring
http://blogs.msdn.com/b/ukmsdn/archive/2013/11/05/building-connected-apps.aspx	saraallison
http://www.kitguru.net/channel/jon-martindale/nsas-prism-surveillance-may-extend-to-new-zealand-too/	Jon Martindale
http://worldstreets.wordpress.com/2013/10/19/north-american-carsharing-trends-2013/	Eric Britton
http://www.bloomberg.com/news/2013-11-06/irs-cracks-down-on-breaks-tied-to-land-of-rich-americans.html	Richard Rubin
http://www.engadget.com/2013/10/31/android-4-4-kitkat-launch/	Jon Fingas
http://www.courageinamerica.com/2013/10/you-wont-believe-what-french-are-taxing.html	Judy Chaffee
http://www.theregister.co.uk/2013/10/18/apple_macbook_air_ssd_failures/	Rik Myslewski, 18th October 2013
http://www.huffingtonpost.com/kathy-mulvany/cisco-3-ways-the-internet-of-ev_b_4063995.html	Kathy Mulvany
http://wxpr.org/post/tech-week-was-kids-and-screens-nsa-and-our-data	Elise Hu
http://www.thewrap.com/jimmy-fallon-tonight-show-gig-thing/	Tim Kenneally
http://www.businessinsider.com/nielsen-to-reveal-which-tv-shows-generate-the-most-reach-on-twitter-2013-10	Cooper Smith
http://qz.com/134630/cyclone-phailin-is-set-to-become-the-strongest-india-has-ever-seen/	Eric Holthaus
http://wallstreetpr.com/international-business-machines-corp-nyseibm-makes-data-for-cloud-computing-secure-11555	Nicholas Maithya
http://www.ritholtz.com/blog/2013/11/reduce-your-investing-noise-level/	Barry Ritholtz
http://www.hangthebankers.com/open-letter-to-the-world-gold-council-billionaire-eric-sprott/	Filip K
http://www.geeksugar.com/POPSUGAR-Shout-Out-Oct-20-2013-32210654	Brittney Stephens
http://www.bloomberg.com/news/2013-10-20/elderly-dying-in-crashes-seen-spurring-self-driving-car-demand.html	Masatsugu Horie
http://channelnomics.com/2013/10/25/kaseya-snaps-microsoft-cloud-specialist-365-command/	Larry Walsh
http://news.cnet.com/8301-1023_3-57609412-93/google-could-have-a-floating-data-center-in-maine-too/	Daniel Terdiman
http://thewirecutter.com/reviews/best-gaming-mouse/	Wes Fenlon
http://socialtimes.com/social-media-newsfeed-twitter-security-red-sox-and-facebook_b137336	Tim Sohn on November 1, 2013 8:00 AM
http://news.discovery.com/space/alien-life-exoplanets/kepler-78b-mystery-exoplanet-shouldnt-even-exist-131030.htm	Ian O'Neill
http://qz.com/143717/indias-cut-rate-mission-to-mars-doesnt-distract-from-fighting-poverty/	Leo Mirani
http://www.fiercegovernmentit.com/story/irs-it-assets-vulnerable-loss-says-tigta/2013-10-30	Molly Bernhart Walker
http://www.theverge.com/2013/10/24/5025832/office-365-home-premium-two-million-subscribers	Tom Warren
http://ip0d.com/t-mobiles-new-ipads-offered-at-0-down/	Roger Cheng
http://streetfightmag.com/2013/10/29/street-fight-daily-inside-google-shopping-the-value-of-a-yelp-review/	The Editors
http://blog.mindjet.com/2013/11/science-of-innovation-lisa-purvis-2/	Lisa Purvis
http://podcasts.infoworld.com/t/microsoft-windows/scroogled-my-ass-228862	Woody Leonhard
http://freelanceswitch.com/industry-tips/2013-trends-in-microbusiness/	Skellie
http://www.mobilemag.com/2013/11/05/20-billion-earth-sized-habitable-planets-milky-way/	Michael Kwan
http://www.maketecheasier.com/back-up-restore-data-windows-shadow-copy/	Usman Khurshid
http://wichitaliberty.org/health-care/study-kansas-premiums-spike-following-obamacare-rollout/	Guest Author
http://techcrunch.com/2013/10/08/docstoc-redesign/	Ryan Lawler
http://www.newrepublic.com/article/115499/obamacare-plan-cancellations-some-people-pay-more-same-coverage	JONATHAN COHN @citizencohn
http://www.bloomberg.com/news/2013-10-18/families-with-kids-go-homeless-as-u-s-rents-exceed-pay-economy.html	Jeanna Smialek
http://www.fiercehealthit.com/story/3-building-blocks-good-aco-data-analytics/2013-10-30	Julie Bird
http://allthingsd.com/20131102/amazon-mines-its-data-trove-to-bet-on-tvs-next-hit/	Amol Sharma, Reporter, The Wall Street Journal
http://www.itbusiness.ca/news/microsoft-office-is-still-heavyweight-in-the-workplace-forrester-survey-finds/44252	Candice So
http://itechblogbd.blogspot.com/2013/11/techhive-lifi-uses-leds-for-blazing.html	MD opu
http://mondoweiss.net/2013/10/israelpalestine-settlement-construction.html	Kate
http://original.antiwar.com/justin/2013/10/27/israel-and-the-nsa-partners-in-crime/	Justin Raimondo
http://wkar.org/post/75-years-ago-war-worlds-started-panic-or-did-it	Mark Memmott
http://blogs.wsj.com/digits/2013/11/06/yahoo-pushes-personalization-in-revamp-of-finance-portal/	Douglas MacMillan
http://www.telecompetitor.com/100-g-wireless-personal-area-network-mean-telecom/	Joan Engebretson
http://www.bloomberg.com/news/2013-10-24/bonds-erase-13-losses-as-three-decade-rally-defies-bears.html	Sarika Gangar
http://www.bloomberg.com/news/2013-11-07/europe-stock-index-futures-are-little-changed-before-ecb.html	Namitha Jagadeesh
http://techcrunch.com/2013/10/29/here-it-comes/	Natasha Lomas
http://www.wired.com/wiredenterprise/2013/11/api-commons/	Klint Finley
http://www.digitaltrends.com/social-media/facebook-continues-to-court-tv-companies/	Kate Knibbs
http://www.cloudtweaks.com/2013/10/cloud-infographic-data-you-cannot-stop-it/	cloudtweaks
http://www.amog.com/tech/157837-ntt-docomo-blames-flight-subscribers-limited-iphone-stocks/	Aki Libo-on
http://www.wired.co.uk/news/archive/2013-11/07/mtgox	Robert McMillan and Cade Metz
http://techcrunch.com/2013/10/20/field-testing-microsofts-new-surface-2-and-surface-pro-2-tablet-hybrids/	Alex Wilhelm
http://learnbonds.com/muni-bond-market/	Simon G
http://www.bloomberg.com/news/2013-11-04/google-taps-video-growth-with-608-million-finnish-investment.html	Kasper Viita
http://kgou.org/post/75-years-ago-war-worlds-started-panic-or-did-it	Mark Memmott
http://www.sitepronews.com/2013/10/16/aviate-makes-android-home-screens-smarter-neater/	Jennifer Cowan
http://www.washingtonpost.com/local/education/contrary-to-claims-george-washington-considers-financial-need-in-admissions/2013/10/22/3b627bda-3b41-11e3-b7ba-503fb5822c3e_story.html	Follow @wpnick
http://www.cnet.com.au/xbox-one-wont-play-3d-blu-rays-at-launch-339345920.htm	Campbell Simpson
http://news.cnet.com/8301-1023_3-57606259-93/nielsen-to-roll-out-twitter-ratings-for-tv-shows-on-monday/	Steven Musil
http://wow.joystiq.com/2013/11/06/wow-insider-at-blizzcons-meeting-stone/	Alex Ziebart Nov 6th 2013 at 2:00PM
http://blog.profitbricks.com/profitbricks-weekly-cloud-computing-news-roundup-issue-43/	Andy Lurie
http://www.forbes.com/sites/aarontilley/2013/10/08/like-the-evolution-of-apples-ipod-and-iphone-nest-is-building-one-product-at-a-time/	Aaron Tilley
http://news.cnet.com/8301-10805_3-57610732-75/first-google-now-microsoft-taps-texas-for-wind-energy/	Charles Cooper
http://davidtufts.me/2013/10/28/cloud-cannons-cms-for-web-designers-goes-freemium/	thenextweb-com
http://www.latimes.com/science/sciencenow/la-sci-sn-bird-flies-nonstop-for-six-months-20131007,0,536656.story	Monte Morin
http://www.phnompenhpost.com/business/new-fees-political-crisis-mean-fewer-businesses	May Kunmakara
http://blogburger.com/2013/10/22/strong-encryption-natural-language-search-make-potent-cocktail/	Blogburger
http://readwrite.com/2013/11/07/running-apps-test-runkeeper-runtastic-mapmyrun-strava-nike-running-pear-sports	Owen Thomas
http://www.djtechtools.com/2013/10/09/splice-ableton-backup-management-and-collaboration-in-the-cloud/	Dan White
http://www.theverge.com/2013/10/14/4838878/yahoo-mail-is-switching-to-default-ssl-encryption	Russell Brandom
http://www.dailymail.co.uk/news/article-2465661/More-takers-way-trip-Mars-Obamacare-state-spending-12-000-far-attract-new-insurance-customer-Is-worst-launch-ever.html	David Martosko, U.s. Political Editor
http://robertjgraham.com/?p=10251	Brian Donohue
http://wknofm.org/post/what-really-got-measured-months-jobs-report	Marilyn Geewax
http://www.washingtonpost.com/blogs/the-switch/wp/2013/10/16/the-iphone-5c-is-officially-a-flop-but-dont-read-too-much-into-it/	The Switch
http://www.engadget.com/2013/10/27/ipad-air-coming-to-us-cellular-and-regional-carriers/	Jon Fingas
http://www.politico.com/morningenergy/1013/morningenergy11891.html	, ALEX GUILLEN
http://betanews.com/2013/10/12/the-most-popular-stories-on-betanews-this-past-week-october-6-12/	Mark Wilson
http://www.sitepronews.com/2013/10/25/rethink-malware-protection-tips-help/	James Edwards
http://sitesetter.blogspot.com/2013/10/javas-insecurity-has-doomed-it-on.html	Bhanu Sridhar
http://www.businessinsider.com/coinx-bitcoin-exchange-2013-10	Dylan Love
http://moz.com/blog/a-field-guide-to-moz-analytics	Matthew Brown
http://www.bloomberg.com/news/2013-10-08/nsa-center-for-spy-data-suffers-electrical-failures.html	Chris Strohm
http://www.engadget.com/2013/10/08/amazon-login-and-pay/	Ben Gilbert
http://www.bloomberg.com/news/2013-10-07/beverly-hills-nyc-upper-west-side-lead-luxury-home-sales.html	Elizabeth Dexheimer
http://streets.mn/2013/11/07/mixed-up/	Tony Desnick
http://www.mintpressnews.com/mistaking-omniscience-omnipotence/172569/	Tom Engelhardt
http://towcenter.org/blog/the-data-science-of-online-news-metrics-an-interview-with-chartbeats-josh-schwartz/	Nicholas Diakopoulos
http://www.bloomberg.com/news/2013-11-05/google-s-8th-ranked-lobbying-machine-takes-on-spy-debate.html	Todd Shields
http://www.washingtontimes.com/news/2013/oct/23/napolitano-a-government-of-secrecy-and-fear/	Andrew P. Napolitano
http://www.iphoneeinstein.com/2013/10/24/whats-next-for-ouya-ceo-embraces-cloud-gaming-is-open-to-third-party-consoles/	Eric Blattberg
http://itechblogbd.blogspot.com/2013/11/techhive-getting-started-with-cloud.html	MD opu
http://www.geeksaresexy.net/2013/10/10/t-mobile-brings-in-free-data-use-overseas/	JLister
http://www.tgdaily.com/hardware-brief/81165-intel-giving-up-on-tv-business	TechEye.Net
http://www.neowin.net/news/review-nokia-lumia-1020	Andy Weir
http://socialistworker.org/2013/10/15/victims-of-us-chemical-warfare	Elizabeth Schulte
http://popwatch.ew.com/2013/10/10/movie-novelty-study/	Samantha Highfill
http://www.geeky-gadgets.com/space-shuttle-endeavours-final-journey-video-15-10-2013/	Roland Hutchinson
http://news.yahoo.com/chip-designers-see-dollar-signs-bitcoin-miners-153246474--finance.html	Noel Randewich
http://www.pcworld.com/article/2052158/5-wi-fi-security-myths-you-must-abandon-now.html	Eric Geier @eric_geier
http://www.slashgear.com/honeywell-wifi-smart-thermostat-with-voice-control-hands-on-16301782/	Chris Davies
http://www.theregister.co.uk/2013/10/22/sap_end_of_development_business_by_design/	Gavin Clarke, 22nd October 2013
http://tvbythenumbers.zap2it.com/2013/10/22/telemundo-now-app-offers-tv-everywhere/210816/	Amanda Kondolojy
http://www.geekwire.com/2013/nielsen-debuts-twitter-tv-ratings/	Taylor Soper
http://readwrite.com/2013/10/21/why-upgrade-apple-ipad	Matt Asay
http://www.androidpolice.com/2013/10/11/att-puts-the-kibosh-on-traditional-plans-for-new-customers-its-now-shared-data-or-nothing/	David Ruddock
http://blog.avast.com/2013/10/22/win32reveton-xy-trj-saves-hundreds-of-computers-worldwide-and-cybercriminals-know-it/	Jaromir Horejsi
http://isteve.blogspot.com/2013/10/david-coleman-architect-of-common-core.html	Steve Sailer
http://blog.profitbricks.com/profitbricks-weekly-cloud-computing-news-roundup-issue-45/	Andy Lurie
http://www.engadget.com/2013/10/24/microsoft-windows-phone-twitter-data-use/	Donald Melanson
http://blogs.discovermagazine.com/neuroskeptic/2013/10/08/bad-kids-cant-blame-their-genes/	About Neuroskeptic Neuroskeptic is a British neuroscientist who takes a skeptical look at his own field, and beyond. His blog offers a look at the latest developments in neuroscience, psychiatry and psychology through a critical lens.
http://diginomica.com/2013/11/04/enterprise-hits-misses-november-4/	Jon Reed
http://cooldotz.com/blog/getting-started-with-grunt/	cdotz
http://www.theregister.co.uk/2013/10/08/dns_hijack_attack_spree/	John Leyden, 8th October 2013
http://venturebeat.com/2013/10/22/cloud-based-facilities-services-provider-sms-assist-receives-45-million-investment-from-pritzker-group-venture-capital/	Business Wire
http://www.fiercemobileit.com/story/news-scan-li-fi-smashes-wireless-speed-records-byod-firms-plagued-rogue-dev/2013-10-29	Fred Donovan
http://news.cnet.com/8301-1023_3-57606439-93/google-uses-high-end-finish-for-$279-hp-chromebook-11/	Roger Cheng
http://www.bloomberg.com/news/2013-10-16/asia-s-waning-competitiveness-seen-in-trade-disconnect-economy.html	Shamim Adam and Karl Lester M. Yap
http://www.theguardian.com/uk-news/2013/oct/27/hs2-weekend-rail-closures-cost-backbench-mps	Rajeev Syal
http://www.huffingtonpost.com/william-j-furney/the-spies-who-hate-us_b_4109834.html	William J. Furney
http://siliconangle.com/blog/2013/10/28/pentaho-sets-big-data-priorities-for-2014/	Maria Deutscher
http://ip0d.com/nsa-said-to-collect-millions-of-e-mail-address-books-chat-lists/	Steven Musil
http://trackercompare.org/2013/10/08/us-mitsubishi-to-use-nokia-here-traffic-data-via-hd-radio/	trackercompare
http://bleacherreport.com/articles/1842529-sepp-blatter-opens-possibility-of-2022-world-cup-being-played-across-middle-east	Greg Johnson
http://www.nydailynews.com/news/politics/white-house-deems-health-glitches-unacceptable-gop-calls-obamacare-doa-article-1.1491281	Bill Hammond In Albany AND Dan Friedman In Washington / NEW YORK DAILY NEWS
http://www.pcworld.com/article/2060921/chinese-professor-builds-lifi-system-with-retail-parts.html	Michael Kan
http://www.commentarymagazine.com/2013/10/29/obama-throws-intel-community-back-under-the-bus/	Max Boot
http://www.charitydigitalnews.co.uk/2013/10/14/freedom-from-torture-becomes-first-charity-to-use-smart-ad-technology/	Rebecca Horsley
http://www.washingtonpost.com/blogs/wonkblog/wp/2013/10/07/postabc-news-poll-gop-is-getting-blamed-for-the-shutdown/	Ezra Klein, E-mail the writer, Ezra Klein, Published: October 7 at 3:33 pmE-mail the writer
http://www.wired.co.uk/news/archive/2013-10/17/deb-roy-twitter-mit	Liat Clark
http://websitespromotiondirectory.com/blog/how-to-turn-data-creativity-into-great-content-in-3-steps/	wpd_@dmin
http://androidcommunity.com/runtastic-story-running-and-libra-fitness-scale-unveiled-20131031/	Robert Nelson
http://blog.chron.com/techblog/2013/10/linkpost-10-7-2013/	Dwight Silverman
http://www.tuaw.com/2013/10/10/t-mobile-bringing-global-data-coverage-to-100-countries-for-no-c/	Michael Grothaus
http://robertjgraham.com/?p=10394	Dennis Fisher
http://davidtufts.me/2013/10/30/mixpanel-rivals-surveymonkey-with-launch-of-new-mobile-app-survey-feature/	thenextweb-com
http://www.geekosystem.com/sam-sweetmilk-kickstarter/	Victoria McNally
http://breakingenergy.com/2013/10/21/energy-news-roundup-russia-and-china-reach-breakthrough-energy-deal/	Jared Anderson
http://economistsview.typepad.com/economistsview/2013/10/big-data-men-rewrite-governments-tired-economic-models.html	Mark Thoma
http://weehingthong.wordpress.com/2013/11/08/what-will-happen-at-perkasas-deepavali-open-house-more-kissing/	weehingthong
http://www.huffingtonpost.com/douglas-labier/is-your-workplace-in-sync_b_4157236.html	Douglas LaBier
http://wkms.org/post/few-places-where-government-tech-procurement-works	Elise Hu
http://www.iphoneeinstein.com/2013/10/08/refresh-scores-10m-to-help-you-know-everything-about-me-before-weve-even-met/	Dylan Tweney
http://www.valuewalk.com/2013/11/nokia-lumia-1520-phablet-vs-galaxy-note-3/	Marie Cabural
http://247wallst.com/special-report/2013/10/09/10-american-companies-cutting-the-most-jobs/	Alexander E.M. Hess and Michael B. Sauter
http://www.wired.com/wiredenterprise/2013/10/sentiment-analysis-deep-learning/	Daniela Hernandez
http://www.gizmag.com/dod-eeg-brainwaves/29355/	Alexander Soule
http://www.engadget.com/2013/10/17/att-tablet-day-pass-connected-cars/	Nicole Lee
http://mobileappsgames.com/2013/11/09/nexus-5-review-voltron-style-read-three-android-police-authors-takes-on-the-latest-nexus/	Ryan Whitwam
http://arstechnica.com/information-technology/2013/10/obamacare-site-hits-reset-button-on-passwords-as-contractors-scramble/	Sean Gallagher
http://www.forbes.com/sites/andyrobertson/2013/10/10/sales-data-suggests-wii-is-crucial-to-skylanders-swap-force-and-disney-infinity-success/	Andy Robertson
http://www.washingtonpost.com/blogs/govbeat/wp/2013/10/28/why-terry-mcauliffe-is-beating-ken-cuccinelli-in-5-charts/	GovBeat, Up next, After Sandy, New York will hold strategic gasoline reserves
http://www.forbes.com/sites/joelkotkin/2013/10/17/where-are-the-boomers-headed-not-back-to-the-city/	Joel Kotkin
http://cei.org/2013/10/18/costly-anti-bullying-programs-backfire	Hans Bader
http://news.cnet.com/8301-1035_3-57608908-94/t-mobiles-new-ipads-with-free-200mb-of-data-a-month-offered-at-$0-down/	Roger Cheng
